origination_id,merchant_id,partner_id,business_vertical,state,funding_date,estimated_maturity_date,avg_monthly_gmv_usd,prior_advances_count,risk_score,industry_risk_tier,advance_amount_usd,factor_rate,total_repayment_usd,total_fee_usd,remittance_rate,term_estimate_days,status,pct_repaid,amount_repaid_usd
ORG-200900,MCH-100900,PTR-005,Restaurant,OR,2024-12-26,2025-02-24,240848.37,0,816,high,49779.58,1.327,66057.5,16277.92,0.142,60,active,0.891,58857.23
ORG-200901,MCH-100901,PTR-003,Auto Repair,MA,2023-03-27,2023-06-13,39071.49,2,511,medium,15510.75,1.149,17821.85,2311.1,0.174,78,active,0.98,17465.41
ORG-200902,MCH-100902,PTR-005,Bar,WA,2023-04-09,2023-06-08,158577.54,3,650,low,11450.8,1.136,13008.11,1557.31,0.132,60,completed,1.0,13008.11
ORG-200903,MCH-100903,PTR-004,Fitness Studio,IL,2024-10-02,2024-12-01,35976.08,1,549,medium,5518.06,1.328,7327.98,1809.92,0.117,60,active,0.904,6624.49
ORG-200904,MCH-100904,PTR-006,Photography Studio,GA,2024-04-04,2024-10-18,201008.51,1,599,high,63480.45,1.082,68685.85,5205.4,0.052,197,completed,1.0,68685.85
ORG-200905,MCH-100905,PTR-005,Restaurant,FL,2024-03-07,2024-05-30,241913.98,2,814,high,38410.46,1.151,44210.44,5799.98,0.065,84,default,0.307,13572.61
ORG-200906,MCH-100906,PTR-002,CPG Brand,OH,2025-02-05,2025-05-06,159472.42,1,527,high,53097.96,1.33,70620.29,17522.33,0.146,90,active,0.948,66948.03
ORG-200907,MCH-100907,PTR-004,Yoga Studio,MN,2026-05-31,2027-01-13,25659.65,0,748,low,10936.99,1.296,14174.34,3237.35,0.073,227,completed,1.0,14174.34
ORG-200908,MCH-100908,PTR-005,Food Truck,CA,2023-05-28,2023-07-27,29061.48,3,668,high,4488.82,1.29,5790.58,1301.76,0.168,60,active,0.946,5477.89
ORG-200909,MCH-100909,PTR-004,Spa,TX,2022-12-22,2023-05-16,149336.07,1,514,medium,47804.85,1.197,57222.41,9417.56,0.079,145,active,0.878,50241.28
ORG-200910,MCH-100910,PTR-006,Photography Studio,MI,2023-03-12,2023-09-18,56512.91,0,621,high,24257.21,1.304,31631.4,7374.19,0.088,190,active,0.98,30998.77
ORG-200911,MCH-100911,PTR-004,Fitness Studio,CO,2023-05-23,2023-09-04,63556.44,0,733,medium,25278.3,1.13,28564.48,3286.18,0.129,104,completed,1.0,28564.48
ORG-200912,MCH-100912,PTR-002,CPG Brand,CO,2025-08-19,2025-10-27,132999.12,3,645,high,25676.65,1.33,34149.94,8473.29,0.111,69,completed,1.0,34149.94
ORG-200913,MCH-100913,PTR-005,Restaurant,TX,2022-04-02,2022-06-01,179508.36,2,591,low,14611.29,1.128,16481.54,1870.25,0.114,60,completed,1.0,16481.54
ORG-200914,MCH-100914,PTR-001,Bakery,NY,2023-12-01,2024-03-16,71787.75,0,603,medium,16041.73,1.223,19619.04,3577.31,0.077,106,active,0.98,19226.66
ORG-200915,MCH-100915,PTR-003,Retail Store,GA,2024-09-29,2024-11-28,228032.86,0,632,high,27097.01,1.216,32949.96,5852.95,0.177,60,completed,1.0,32949.96
ORG-200916,MCH-100916,PTR-003,Convenience Store,OR,2024-06-05,2024-08-04,184841.76,1,563,low,30412.37,1.288,39171.13,8758.76,0.11,60,active,0.815,31924.47
ORG-200917,MCH-100917,PTR-003,Auto Repair,NY,2025-09-11,2026-02-21,111581.48,2,604,medium,56076.37,1.32,74020.81,17944.44,0.122,163,completed,1.0,74020.81
ORG-200918,MCH-100918,PTR-001,Ghost Kitchen,CA,2024-08-06,2024-11-08,114520.39,1,538,medium,23967.89,1.096,26268.81,2300.92,0.073,94,active,0.757,19885.49
ORG-200919,MCH-100919,PTR-003,Salon,OR,2025-04-16,2025-06-17,77668.16,1,793,medium,21364.45,1.242,26534.65,5170.2,0.165,62,active,0.98,26003.96
ORG-200920,MCH-100920,PTR-002,Marketplace Reseller,CO,2024-12-13,2025-02-11,218073.76,0,610,medium,43887.82,1.193,52358.17,8470.35,0.119,60,completed,1.0,52358.17
ORG-200921,MCH-100921,PTR-003,Salon,OR,2026-02-23,2026-08-11,117742.8,0,756,low,47517.61,1.218,57876.45,10358.84,0.087,169,active,0.95,54982.63
ORG-200922,MCH-100922,PTR-003,Salon,VA,2024-05-23,2025-03-04,209374.93,1,736,high,97455.62,1.308,127471.95,30016.33,0.064,285,active,0.937,119441.22
ORG-200923,MCH-100923,PTR-002,E-commerce Retail,NJ,2026-04-11,2026-06-20,16723.33,1,808,medium,3477.45,1.104,3839.1,361.65,0.098,70,completed,1.0,3839.1
ORG-200924,MCH-100924,PTR-001,Ghost Kitchen,VA,2024-07-10,2024-11-06,143644.94,1,554,low,40845.14,1.223,49953.61,9108.47,0.087,119,completed,1.0,49953.61
ORG-200925,MCH-100925,PTR-006,Creative Services,OR,2025-09-21,2025-11-20,30487.7,2,652,medium,5603.6,1.164,6522.59,918.99,0.118,60,active,0.98,6392.14
ORG-200926,MCH-100926,PTR-005,Restaurant,VA,2022-09-07,2023-02-11,235175.74,3,586,high,55267.6,1.298,71737.34,16469.74,0.058,157,completed,1.0,71737.34
ORG-200927,MCH-100927,PTR-003,Convenience Store,MA,2022-04-21,2022-07-17,165717.72,2,753,medium,56338.95,1.184,66705.32,10366.37,0.138,87,active,0.818,54564.95
ORG-200928,MCH-100928,PTR-004,Yoga Studio,TN,2023-12-13,2024-02-11,181116.84,3,544,medium,37786.35,1.105,41753.92,3967.57,0.176,60,completed,1.0,41753.92
ORG-200929,MCH-100929,PTR-002,Marketplace Reseller,MD,2025-11-17,2026-01-29,129170.43,4,788,high,33115.24,1.311,43414.08,10298.84,0.137,73,completed,1.0,43414.08
ORG-200930,MCH-100930,PTR-003,Convenience Store,CO,2022-08-20,2022-10-19,157588.57,0,771,high,12422.41,1.246,15478.32,3055.91,0.106,60,active,0.775,11995.7
ORG-200931,MCH-100931,PTR-002,E-commerce Retail,MA,2022-11-14,2023-03-26,141041.84,1,609,medium,37391.91,1.35,50479.08,13087.17,0.081,132,active,0.786,39676.56
ORG-200932,MCH-100932,PTR-001,Bakery,MD,2024-07-18,2024-09-23,8663.17,1,524,low,2545.07,1.221,3107.53,562.46,0.16,67,active,0.91,2827.85
ORG-200933,MCH-100933,PTR-001,Bakery,MD,2026-03-16,2026-05-15,79825.6,0,535,medium,7006.32,1.187,8316.5,1310.18,0.084,60,completed,1.0,8316.5
ORG-200934,MCH-100934,PTR-006,Creative Services,VA,2024-05-03,2024-07-02,130070.67,2,532,medium,18354.77,1.179,21640.27,3285.5,0.082,60,active,0.783,16944.33
ORG-200935,MCH-100935,PTR-002,E-commerce Retail,TN,2022-12-14,2023-02-12,10595.21,5,586,low,2000,1.27,2540.0,540.0,0.164,60,completed,1.0,2540.0
ORG-200936,MCH-100936,PTR-004,Wellness Clinic,CO,2022-05-22,2022-09-04,16908.05,1,658,medium,7744.66,1.145,8867.64,1122.98,0.149,105,delinquent,0.577,5116.63
ORG-200937,MCH-100937,PTR-004,Wellness Clinic,CO,2026-01-17,2026-06-14,9622.97,0,558,low,2816.49,1.166,3284.03,467.54,0.069,148,active,0.739,2426.9
ORG-200938,MCH-100938,PTR-005,Bar,IL,2025-05-13,2025-07-12,176833.88,1,782,low,19841.35,1.255,24900.89,5059.54,0.15,60,active,0.807,20095.02
ORG-200939,MCH-100939,PTR-003,Convenience Store,NC,2023-12-22,2024-04-16,215026.84,2,682,high,83247.22,1.291,107472.16,24224.94,0.129,116,active,0.874,93930.67
ORG-200940,MCH-100940,PTR-001,Ghost Kitchen,TX,2024-05-10,2024-08-06,176680.84,3,636,low,29016.82,1.11,32208.67,3191.85,0.062,88,paid_off_early,1.0,32208.67
ORG-200941,MCH-100941,PTR-006,E-commerce Retail,TX,2024-04-05,2024-06-04,40851.85,2,748,high,6992.67,1.111,7768.86,776.19,0.123,60,completed,1.0,7768.86
ORG-200942,MCH-100942,PTR-001,Ghost Kitchen,MD,2024-09-14,2024-12-22,165547.48,2,760,high,39838.11,1.255,49996.83,10158.72,0.091,99,completed,1.0,49996.83
ORG-200943,MCH-100943,PTR-006,E-commerce Retail,MA,2025-03-26,2025-09-01,151148.84,3,644,medium,48915.35,1.245,60899.61,11984.26,0.076,159,active,0.888,54078.85
ORG-200944,MCH-100944,PTR-002,Marketplace Reseller,PA,2024-01-27,2024-04-21,200771.05,3,525,low,38716.02,1.311,50756.7,12040.68,0.089,85,completed,1.0,50756.7
ORG-200945,MCH-100945,PTR-002,Marketplace Reseller,NC,2024-02-24,2024-06-14,145847.06,0,768,low,40088.53,1.16,46502.69,6414.16,0.086,111,active,0.98,45572.64
ORG-200946,MCH-100946,PTR-005,Bar,NJ,2024-01-07,2024-03-07,69248.47,3,669,medium,9888.35,1.262,12479.1,2590.75,0.107,60,default,0.057,711.31
ORG-200947,MCH-100947,PTR-005,Restaurant,AZ,2025-01-28,2025-04-01,226959.38,2,781,low,55387.67,1.26,69788.46,14400.79,0.145,63,active,0.721,50317.48
ORG-200948,MCH-100948,PTR-005,Bar,MA,2022-11-29,2023-02-04,226109.88,1,686,medium,76490.25,1.122,85822.06,9331.81,0.168,67,active,0.711,61019.48
ORG-200949,MCH-100949,PTR-005,Restaurant,NC,2022-09-11,2022-12-06,168221.98,1,714,low,55949.9,1.154,64566.18,8616.28,0.133,86,delinquent,0.732,47262.44
ORG-200950,MCH-100950,PTR-004,Spa,MA,2026-04-01,2026-05-31,123340.49,0,578,medium,9156.64,1.147,10502.67,1346.03,0.159,60,active,0.756,7940.02
ORG-200951,MCH-100951,PTR-004,Wellness Clinic,MI,2023-01-01,2023-03-02,81176.91,5,724,high,15341.96,1.091,16738.08,1396.12,0.135,60,active,0.98,16403.32
ORG-200952,MCH-100952,PTR-002,CPG Brand,OH,2025-04-30,2025-08-03,52248.94,0,783,high,18603.55,1.224,22770.75,4167.2,0.137,95,active,0.98,22315.33
ORG-200953,MCH-100953,PTR-002,CPG Brand,TN,2025-03-30,2025-06-01,195132.06,0,667,medium,39168.82,1.102,43164.04,3995.22,0.105,63,completed,1.0,43164.04
ORG-200954,MCH-100954,PTR-003,Salon,MD,2026-04-24,2026-07-18,155480.04,2,628,medium,36422.59,1.27,46256.69,9834.1,0.104,85,active,0.891,41214.71
ORG-200955,MCH-100955,PTR-006,Photography Studio,FL,2024-04-03,2024-08-23,14270.14,1,599,low,5539.96,1.298,7190.87,1650.91,0.106,142,default,0.454,3264.65
ORG-200956,MCH-100956,PTR-002,Marketplace Reseller,WA,2025-09-01,2025-11-11,60388.0,3,536,low,17088.01,1.316,22487.82,5399.81,0.156,71,completed,1.0,22487.82
ORG-200957,MCH-100957,PTR-003,Auto Repair,NC,2023-11-16,2024-01-15,247708.82,0,505,high,29684.78,1.3,38590.21,8905.43,0.145,60,active,0.904,34885.55
ORG-200958,MCH-100958,PTR-003,Retail Store,OH,2024-07-01,2024-10-06,13744.03,0,515,medium,3973.32,1.251,4970.62,997.3,0.111,97,completed,1.0,4970.62
ORG-200959,MCH-100959,PTR-001,Restaurant,CA,2022-04-07,2022-07-22,160219.49,0,539,medium,42198.96,1.203,50765.35,8566.39,0.089,106,completed,1.0,50765.35
ORG-200960,MCH-100960,PTR-003,Retail Store,GA,2024-07-23,2024-11-06,129024.46,1,524,medium,27009.25,1.342,36246.41,9237.16,0.079,106,completed,1.0,36246.41
ORG-200961,MCH-100961,PTR-001,Cafe,MI,2026-01-15,2026-04-12,202775.59,1,698,low,68564.82,1.168,80083.71,11518.89,0.136,87,active,0.827,66229.23
ORG-200962,MCH-100962,PTR-003,Salon,AZ,2024-04-26,2024-07-19,190894.31,2,585,low,56070.27,1.219,68349.66,12279.39,0.127,84,completed,1.0,68349.66
ORG-200963,MCH-100963,PTR-003,Convenience Store,NY,2023-07-27,2023-10-08,246894.35,2,594,low,69356.74,1.213,84129.73,14772.99,0.14,73,active,0.98,82447.14
ORG-200964,MCH-100964,PTR-005,Bar,TN,2026-03-26,2026-09-19,196418.35,0,550,high,73115.41,1.258,91979.19,18863.78,0.079,177,active,0.621,57119.08
ORG-200965,MCH-100965,PTR-003,Retail Store,OR,2026-04-04,2026-08-21,198488.26,0,618,low,72440.41,1.086,78670.29,6229.88,0.085,139,completed,1.0,78670.29
ORG-200966,MCH-100966,PTR-004,Fitness Studio,NC,2023-06-27,2023-08-26,186355.3,1,565,low,29411.79,1.1,32352.97,2941.18,0.138,60,active,0.98,31705.91
ORG-200967,MCH-100967,PTR-005,Food Truck,MN,2026-04-13,2026-09-02,83282.09,2,632,low,26056.28,1.169,30459.79,4403.51,0.077,142,default,0.533,16235.07
ORG-200968,MCH-100968,PTR-002,Marketplace Reseller,AZ,2026-01-06,2026-03-07,219966.63,0,666,medium,26274.54,1.165,30609.84,4335.3,0.163,60,completed,1.0,30609.84
ORG-200969,MCH-100969,PTR-003,Convenience Store,MI,2024-05-24,2024-10-28,126254.99,0,749,medium,28942.07,1.239,35859.22,6917.15,0.054,157,completed,1.0,35859.22
ORG-200970,MCH-100970,PTR-004,Spa,CO,2025-06-12,2025-08-11,69294.04,5,734,high,8449.33,1.096,9260.47,811.14,0.158,60,active,0.98,9075.26
ORG-200971,MCH-100971,PTR-003,Retail Store,NC,2023-07-02,2023-08-31,189383.69,5,749,medium,34535.51,1.217,42029.72,7494.21,0.119,60,active,0.861,36187.59
ORG-200972,MCH-100972,PTR-005,Bar,TN,2025-09-11,2025-12-09,185397.12,3,555,medium,58578.79,1.316,77089.69,18510.9,0.139,89,active,0.854,65834.6
ORG-200973,MCH-100973,PTR-005,Bar,NC,2026-01-11,2026-03-12,130123.12,4,809,medium,9523.83,1.315,12523.84,3000.01,0.067,60,completed,1.0,12523.84
ORG-200974,MCH-100974,PTR-006,E-commerce Retail,TN,2026-03-21,2026-05-26,196722.18,3,657,medium,31474.27,1.166,36699.0,5224.73,0.084,66,active,0.924,33909.88
ORG-200975,MCH-100975,PTR-006,Photography Studio,OH,2022-05-20,2022-09-03,238809.76,2,623,high,118386.4,1.173,138867.25,20480.85,0.164,106,completed,1.0,138867.25
ORG-200976,MCH-100976,PTR-003,Retail Store,PA,2025-08-01,2025-11-27,133161.01,0,813,medium,39408.3,1.326,52255.41,12847.11,0.099,118,active,0.944,49329.11
ORG-200977,MCH-100977,PTR-005,Restaurant,GA,2022-05-18,2022-11-22,48498.68,0,800,low,20060.36,1.319,26459.61,6399.25,0.087,188,completed,1.0,26459.61
ORG-200978,MCH-100978,PTR-003,Retail Store,VA,2026-04-17,2026-06-23,228527.83,0,721,low,55127.79,1.141,62900.81,7773.02,0.122,67,completed,1.0,62900.81
ORG-200979,MCH-100979,PTR-004,Wellness Clinic,OH,2024-01-08,2024-04-02,242413.8,1,786,high,74016.28,1.314,97257.39,23241.11,0.141,85,completed,1.0,97257.39
ORG-200980,MCH-100980,PTR-001,Ghost Kitchen,OH,2023-06-14,2023-10-10,147147.82,3,535,medium,32905.76,1.221,40177.93,7272.17,0.069,118,delinquent,0.743,29852.2
ORG-200981,MCH-100981,PTR-002,E-commerce Retail,CA,2023-01-07,2023-03-10,14501.07,2,647,medium,3737.3,1.143,4271.73,534.43,0.142,62,completed,1.0,4271.73
ORG-200982,MCH-100982,PTR-002,E-commerce Retail,GA,2024-11-21,2025-05-26,226253.55,0,763,medium,74038.68,1.257,93066.62,19027.94,0.066,186,completed,1.0,93066.62
ORG-200983,MCH-100983,PTR-004,Wellness Clinic,FL,2023-04-24,2023-06-23,134692.57,0,673,high,21782.86,1.212,26400.83,4617.97,0.097,60,completed,1.0,26400.83
ORG-200984,MCH-100984,PTR-002,Marketplace Reseller,NC,2022-09-09,2022-11-08,147450.52,1,756,medium,19919.6,1.086,21632.69,1713.09,0.11,60,active,0.98,21200.04
ORG-200985,MCH-100985,PTR-004,Fitness Studio,PA,2024-06-20,2024-11-17,84387.48,1,768,low,29274.9,1.301,38086.64,8811.74,0.09,150,completed,1.0,38086.64
ORG-200986,MCH-100986,PTR-004,Yoga Studio,PA,2025-05-28,2025-09-20,187176.95,0,502,low,59022.78,1.267,74781.86,15759.08,0.104,115,active,0.98,73286.22
ORG-200987,MCH-100987,PTR-003,Convenience Store,AZ,2023-06-03,2023-08-02,97910.42,2,614,high,9027.66,1.132,10219.31,1191.65,0.129,60,completed,1.0,10219.31
ORG-200988,MCH-100988,PTR-005,Bar,NC,2024-08-08,2025-01-10,167006.12,0,769,medium,59984.7,1.198,71861.67,11876.97,0.083,155,completed,1.0,71861.67
ORG-200989,MCH-100989,PTR-006,Photography Studio,AZ,2022-09-21,2023-01-08,215166.91,2,776,low,41307.84,1.203,49693.33,8385.49,0.063,109,active,0.98,48699.46
ORG-200990,MCH-100990,PTR-004,Yoga Studio,AZ,2023-08-03,2023-10-02,236544.73,1,669,medium,22914.7,1.123,25733.21,2818.51,0.068,60,completed,1.0,25733.21
ORG-200991,MCH-100991,PTR-001,Bakery,CA,2025-10-02,2025-12-01,41810.76,0,597,medium,6194.14,1.083,6708.25,514.11,0.113,60,completed,1.0,6708.25
ORG-200992,MCH-100992,PTR-003,Convenience Store,MA,2022-07-19,2022-10-06,23698.92,0,614,medium,4124.72,1.33,5485.88,1361.16,0.087,79,active,0.836,4586.2
ORG-200993,MCH-100993,PTR-005,Food Truck,VA,2025-03-03,2025-09-22,243328.75,1,606,medium,106817.4,1.208,129035.42,22218.02,0.078,203,active,0.746,96260.42
ORG-200994,MCH-100994,PTR-005,Bar,MI,2025-09-25,2025-11-24,33754.5,1,570,medium,3796.87,1.239,4704.32,907.45,0.167,60,completed,1.0,4704.32
ORG-200995,MCH-100995,PTR-006,Creative Services,TN,2023-12-26,2024-02-24,166321.85,0,588,high,40020.9,1.272,50906.58,10885.68,0.157,60,completed,1.0,50906.58
ORG-200996,MCH-100996,PTR-001,Cafe,FL,2023-11-02,2024-01-09,198601.14,3,660,high,48205.01,1.177,56737.3,8532.29,0.125,68,active,0.704,39943.06
ORG-200997,MCH-100997,PTR-006,Creative Services,AZ,2023-07-14,2023-09-15,93456.63,4,703,medium,16856.02,1.211,20412.64,3556.62,0.104,63,active,0.75,15309.48
ORG-200998,MCH-100998,PTR-002,E-commerce Retail,MN,2024-06-04,2025-01-22,162386.65,0,729,medium,54115.38,1.23,66561.92,12446.54,0.053,232,completed,1.0,66561.92
ORG-200999,MCH-100999,PTR-004,Fitness Studio,OH,2024-03-25,2024-05-24,121141.01,0,715,medium,17545.01,1.317,23106.78,5561.77,0.106,60,active,0.824,19039.99
ORG-201000,MCH-101000,PTR-005,Restaurant,OH,2025-06-29,2025-10-11,243190.93,1,815,low,87999.49,1.295,113959.34,25959.85,0.135,104,completed,1.0,113959.34
ORG-201001,MCH-101001,PTR-002,CPG Brand,MI,2022-02-26,2022-04-27,153797.21,2,702,low,20450.72,1.123,22966.16,2515.44,0.171,60,active,0.775,17798.77
ORG-201002,MCH-101002,PTR-005,Food Truck,WA,2022-08-19,2023-03-24,27250.98,1,559,low,8962.58,1.211,10853.68,1891.1,0.055,217,active,0.822,8921.72
ORG-201003,MCH-101003,PTR-003,Auto Repair,WA,2022-03-29,2022-06-08,72202.27,0,575,medium,10508.77,1.123,11801.35,1292.58,0.069,71,active,0.731,8626.79
ORG-201004,MCH-101004,PTR-004,Spa,MN,2022-02-02,2022-08-09,9708.36,0,607,high,4075.59,1.197,4878.48,802.89,0.08,188,active,0.714,3483.23
ORG-201005,MCH-101005,PTR-006,Photography Studio,NC,2024-02-25,2024-04-25,39565.53,1,529,medium,3592.0,1.087,3904.5,312.5,0.166,60,completed,1.0,3904.5
ORG-201006,MCH-101006,PTR-004,Fitness Studio,NY,2025-02-12,2025-05-25,119534.96,2,587,medium,55841.69,1.233,68852.8,13011.11,0.169,102,completed,1.0,68852.8
ORG-201007,MCH-101007,PTR-001,Cafe,AZ,2023-07-03,2023-10-23,177085.64,1,722,high,50324.9,1.238,62302.23,11977.33,0.094,112,completed,1.0,62302.23
ORG-201008,MCH-101008,PTR-006,Photography Studio,WA,2022-12-18,2023-02-18,136771.91,1,678,medium,27938.2,1.127,31486.35,3548.15,0.11,62,completed,1.0,31486.35
ORG-201009,MCH-101009,PTR-006,Photography Studio,OR,2026-01-20,2026-03-21,82617.02,1,671,medium,10768.09,1.238,13330.9,2562.81,0.08,60,default,0.488,6505.48
ORG-201010,MCH-101010,PTR-006,Creative Services,MA,2022-01-07,2022-05-04,48177.23,5,651,medium,23229.2,1.304,30290.88,7061.68,0.161,117,active,0.921,27897.9
ORG-201011,MCH-101011,PTR-002,E-commerce Retail,NY,2026-04-17,2026-07-04,33471.2,0,785,medium,6376.86,1.209,7709.62,1332.76,0.088,78,active,0.921,7100.56
ORG-201012,MCH-101012,PTR-002,CPG Brand,TN,2022-01-05,2022-04-06,184282.47,0,709,high,41783.69,1.299,54277.01,12493.32,0.097,91,active,0.811,44018.66
ORG-201013,MCH-101013,PTR-006,Creative Services,WA,2026-03-03,2026-07-07,82666.32,2,816,low,33751.79,1.084,36586.94,2835.15,0.105,126,completed,1.0,36586.94
ORG-201014,MCH-101014,PTR-001,Restaurant,WA,2024-09-11,2024-12-13,85057.91,0,817,low,13092.93,1.149,15043.78,1950.85,0.057,93,active,0.98,14742.9
ORG-201015,MCH-101015,PTR-001,Cafe,NY,2024-12-28,2025-04-14,75340.02,0,582,low,18239.54,1.212,22106.32,3866.78,0.082,107,active,0.724,16004.98
ORG-201016,MCH-101016,PTR-001,Restaurant,CO,2022-04-25,2022-08-11,149964.48,1,734,low,33254.21,1.301,43263.73,10009.52,0.08,108,paid_off_early,1.0,43263.73
ORG-201017,MCH-101017,PTR-001,Cafe,IL,2023-07-23,2024-03-04,102239.61,2,622,medium,39066.95,1.317,51451.17,12384.22,0.067,225,completed,1.0,51451.17
ORG-201018,MCH-101018,PTR-006,E-commerce Retail,MN,2023-06-06,2023-08-05,74247.75,2,771,high,11427.85,1.292,14764.78,3336.93,0.102,60,completed,1.0,14764.78
ORG-201019,MCH-101019,PTR-006,E-commerce Retail,IL,2025-12-19,2026-04-21,76454.18,1,737,high,23364.56,1.268,29626.26,6261.7,0.094,123,delinquent,0.572,16946.22
ORG-201020,MCH-101020,PTR-004,Fitness Studio,NC,2025-08-24,2025-11-07,56964.44,3,757,medium,7535.44,1.159,8733.57,1198.13,0.061,75,completed,1.0,8733.57
ORG-201021,MCH-101021,PTR-002,CPG Brand,MI,2024-07-23,2024-12-06,183417.8,2,632,high,59787.35,1.31,78321.43,18534.08,0.094,136,completed,1.0,78321.43
ORG-201022,MCH-101022,PTR-001,Cafe,OR,2024-05-15,2024-07-14,84206.04,2,509,low,9746.46,1.197,11666.51,1920.05,0.154,60,active,0.854,9963.2
ORG-201023,MCH-101023,PTR-003,Auto Repair,TN,2024-09-05,2024-11-04,176737.71,3,685,medium,20226.63,1.094,22127.93,1901.3,0.124,60,active,0.821,18167.03
ORG-201024,MCH-101024,PTR-006,Photography Studio,MD,2025-12-18,2026-05-19,238799.53,0,693,low,57365.34,1.249,71649.31,14283.97,0.059,152,completed,1.0,71649.31
ORG-201025,MCH-101025,PTR-006,Creative Services,MA,2022-04-02,2022-06-10,117245.31,0,799,medium,20514.29,1.253,25704.41,5190.12,0.095,69,default,0.549,14111.72
ORG-201026,MCH-101026,PTR-006,Creative Services,NC,2024-09-25,2024-12-02,73303.63,3,514,medium,6911.93,1.259,8702.12,1790.19,0.052,68,completed,1.0,8702.12
ORG-201027,MCH-101027,PTR-006,Photography Studio,GA,2025-10-24,2026-01-01,218347.37,2,741,high,66768.61,1.329,88735.48,21966.87,0.175,69,active,0.98,86960.77
ORG-201028,MCH-101028,PTR-004,Yoga Studio,NJ,2023-03-01,2023-05-21,162692.85,0,782,medium,19892.3,1.313,26118.59,6226.29,0.059,81,completed,1.0,26118.59
ORG-201029,MCH-101029,PTR-005,Food Truck,MA,2023-12-13,2024-03-31,148295.6,1,668,high,35654.98,1.195,42607.7,6952.72,0.079,109,active,0.919,39156.48
ORG-201030,MCH-101030,PTR-004,Fitness Studio,NJ,2024-07-20,2024-10-04,198724.27,0,504,medium,39058.56,1.253,48940.38,9881.82,0.096,76,completed,1.0,48940.38
ORG-201031,MCH-101031,PTR-002,Marketplace Reseller,TN,2022-06-15,2022-08-14,81714.65,2,622,medium,12217.89,1.293,15797.73,3579.84,0.159,60,active,0.88,13902.0
ORG-201032,MCH-101032,PTR-006,Photography Studio,NY,2025-07-29,2025-09-27,179861.38,0,798,low,50262.43,1.088,54685.52,4423.09,0.172,60,completed,1.0,54685.52
ORG-201033,MCH-101033,PTR-001,Ghost Kitchen,GA,2023-04-06,2023-11-29,244477.01,1,516,medium,77697.08,1.347,104657.97,26960.89,0.054,237,completed,1.0,104657.97
ORG-201034,MCH-101034,PTR-003,Retail Store,NC,2022-10-02,2022-12-01,104790.01,0,774,high,20948.0,1.217,25493.72,4545.72,0.179,60,completed,1.0,25493.72
ORG-201035,MCH-101035,PTR-002,Marketplace Reseller,OH,2025-01-02,2025-03-05,187165.61,0,654,high,50037.31,1.318,65949.17,15911.86,0.169,62,active,0.82,54078.32
ORG-201036,MCH-101036,PTR-006,Creative Services,MD,2024-04-30,2024-07-11,191100.82,1,505,low,45142.17,1.122,50649.51,5507.34,0.11,72,completed,1.0,50649.51
ORG-201037,MCH-101037,PTR-001,Ghost Kitchen,CA,2025-08-17,2025-12-16,191521.12,1,637,high,35756.89,1.124,40190.74,4433.85,0.052,121,completed,1.0,40190.74
ORG-201038,MCH-101038,PTR-005,Restaurant,MD,2026-01-11,2026-04-04,236998.12,5,587,high,95813.01,1.214,116316.99,20503.98,0.176,83,completed,1.0,116316.99
ORG-201039,MCH-101039,PTR-003,Retail Store,PA,2022-03-25,2022-06-26,11419.29,0,594,low,4264.48,1.206,5142.96,878.48,0.145,93,active,0.98,5040.1
ORG-201040,MCH-101040,PTR-002,E-commerce Retail,FL,2022-06-27,2023-01-12,56672.94,0,594,medium,18871.89,1.177,22212.21,3340.32,0.059,199,paid_off_early,1.0,22212.21
ORG-201041,MCH-101041,PTR-004,Spa,WA,2022-12-08,2023-04-04,175120.6,1,565,high,43880.56,1.283,56298.76,12418.2,0.082,117,active,0.865,48698.43
ORG-201042,MCH-101042,PTR-002,E-commerce Retail,CA,2024-08-24,2024-10-23,58629.84,0,640,high,9087.93,1.126,10233.01,1145.08,0.149,60,completed,1.0,10233.01
ORG-201043,MCH-101043,PTR-001,Cafe,AZ,2024-11-27,2025-02-26,63388.83,1,557,high,25735.88,1.16,29853.62,4117.74,0.155,91,completed,1.0,29853.62
ORG-201044,MCH-101044,PTR-001,Bakery,VA,2025-12-09,2026-05-15,10237.4,1,565,medium,4993.09,1.14,5692.12,699.03,0.106,157,active,0.966,5498.59
ORG-201045,MCH-101045,PTR-005,Bar,OH,2023-07-26,2023-10-15,124499.17,2,558,medium,25516.95,1.265,32278.94,6761.99,0.095,81,completed,1.0,32278.94
ORG-201046,MCH-101046,PTR-006,E-commerce Retail,MA,2025-01-09,2025-05-29,52874.01,0,686,low,18144.53,1.172,21265.39,3120.86,0.086,140,completed,1.0,21265.39
ORG-201047,MCH-101047,PTR-002,E-commerce Retail,CO,2023-09-03,2023-11-29,22443.18,1,772,high,7435.93,1.159,8618.24,1182.31,0.131,87,completed,1.0,8618.24
ORG-201048,MCH-101048,PTR-006,E-commerce Retail,MA,2022-11-08,2023-01-07,58659.6,1,578,medium,9445.08,1.123,10606.82,1161.74,0.101,60,completed,1.0,10606.82
ORG-201049,MCH-101049,PTR-006,Creative Services,PA,2022-03-12,2022-05-11,146173.09,1,639,medium,27293.26,1.14,31114.32,3821.06,0.18,60,active,0.733,22806.8
